Число,Температура(день),Давление(день),Ветер(день),Температура(вечер),Давление(вечер),Ветер(вечер)
2010-07-04,27,748,С 3м/с,23,748,С 3м/с
2010-07-05,28,748,СВ 3м/с,25,747,СВ 3м/с
2010-07-06,30,745,В 3м/с,22,744,В 3м/с
2010-07-07,24,745,ЮЗ 1м/с,22,745,ЮЗ 1м/с
2010-07-08,29,747,ЮВ 2м/с,22,748,ЮВ 2м/с
2010-07-09,33,748,ЮВ 2м/с,25,749,ЮВ 2м/с
2010-07-10,34,749,СВ 2м/с,21,750,СВ 2м/с
2010-07-11,30,750,СВ 1м/с,25,749,СВ 1м/с
2010-07-12,31,749,С 3м/с,27,748,С 3м/с
2010-07-13,29,748,СВ 4м/с,25,747,СВ 4м/с
2010-07-14,29,748,В 2м/с,25,747,В 2м/с
2010-07-15,32,747,С 4м/с,27,747,С 4м/с
2010-07-16,32,749,С 2м/с,25,749,С 2м/с
2010-07-17,35,749,З 2м/с,27,748,З 2м/с
2010-07-18,32,748,С 3м/с,28,748,С 3м/с
2010-07-19,30,750,С 2м/с,24,749,С 2м/с
2010-07-20,33,749,З 1м/с,25,748,З 1м/с
2010-07-21,34,748,В 1м/с,28,748,В 1м/с
2010-07-22,30,749,С 2м/с,25,749,С 2м/с
2010-07-23,36,748,С 1м/с,29,748,С 1м/с
2010-07-24,37,747,ЮВ 2м/с,29,746,ЮВ 2м/с
2010-07-25,37,746,В 3м/с,25,746,В 3м/с
2010-07-26,36,748,Ю 4м/с,26,749,Ю 4м/с
2010-07-27,35,750,В 2м/с,31,749,В 2м/с
2010-07-28,38,747,В 3м/с,33,746,В 3м/с
2010-07-29,39,744,Ю 7м/с,27,747,Ю 7м/с
2010-07-30,33,749,Ю 3м/с,26,749,Ю 3м/с
2010-07-31,31,750,С 2м/с,23,750,С 2м/с
2010-08-01,35,749,ЮВ 2м/с,28,748,ЮВ 2м/с
2010-08-02,37,748,ЮВ 2м/с,30,747,ЮВ 2м/с
2010-08-03,34,747,СВ 1м/с,24,746,СВ 1м/с
2010-08-04,39,746,Ю 2м/с,28,746,Ю 2м/с
2010-08-05,34,749,СВ 3м/с,28,749,СВ 3м/с
2010-08-06,39,752,Ю 1м/с,28,752,Ю 1м/с
2010-08-07,37,752,В 2м/с,28,752,В 2м/с
2010-08-08,37,751,В 2м/с,30,750,В 2м/с
2010-08-09,36,749,ЮВ 3м/с,29,749,ЮВ 3м/с
2010-08-10,37,749,Ю 3м/с,27,748,Ю 3м/с
2010-08-11,36,748,Ю 2м/с,25,748,Ю 2м/с
2010-08-12,33,750,СВ 1м/с,28,751,СВ 1м/с
2010-08-13,31,753,СВ 2м/с,26,753,СВ 2м/с
2010-08-14,31,754,СВ 2м/с,25,754,СВ 2м/с
2010-08-15,29,752,С 2м/с,22,751,С 2м/с
2010-08-16,27,750,СВ 2м/с,23,749,СВ 2м/с
2010-08-17,29,748,С 2м/с,24,746,С 2м/с
2010-08-18,33,739,ЮЗ 4м/с,28,737,ЮЗ 4м/с
2010-08-19,22,736,З 3м/с,19,736,З 3м/с
2010-08-20,11,740,С 4м/с,12,744,С 4м/с
2010-08-21,18,749,С 3м/с,11,749,С 3м/с
2010-08-22,21,746,З 3м/с,20,744,З 3м/с
2010-08-23,23,741,ЮЗ 3м/с,20,740,ЮЗ 3м/с
2010-08-24,23,742,ЮЗ 3м/с,18,739,ЮЗ 3м/с
2010-08-25,25,740,З 3м/с,21,738,З 3м/с
2010-08-26,22,740,З 6м/с,17,740,З 6м/с
2010-08-27,18,741,З 3м/с,12,742,З 3м/с
2010-08-28,14,734,ЮВ 3м/с,17,734,ЮВ 3м/с
2010-08-29,15,737,З 5м/с,13,739,З 5м/с
2010-08-30,15,744,З 3м/с,9,746,З 3м/с
2010-08-31,15,751,В 2м/с,11,751,В 2м/с
2010-09-01,16,747,В 4м/с,17,744,В 4м/с
2010-09-02,24,738,Ю 3м/с,18,739,Ю 3м/с
2010-09-03,14,744,З 6м/с,12,747,З 6м/с
2010-09-05,16,753,С 2м/с,10,753,С 2м/с
2010-09-06,12,753,СВ 2м/с,6,753,СВ 2м/с
2010-09-07,14,754,С 2м/с,9,755,С 2м/с
2010-09-08,12,756,В 1м/с,6,755,В 1м/с
2010-09-09,16,756,С 3м/с,12,757,С 3м/с
2010-09-10,20,757,С 2м/с,10,757,С 2м/с
2010-09-11,21,757,З 2м/с,12,756,З 2м/с
2010-09-12,15,754,С 3м/с,10,753,С 3м/с
2010-09-13,16,753,С 1м/с,10,754,С 1м/с
2010-09-14,18,754,СЗ 2м/с,13,753,СЗ 2м/с
2010-09-15,22,751,ЮЗ 3м/с,18,749,ЮЗ 3м/с
2010-09-16,25,747,ЮЗ 6м/с,20,747,ЮЗ 6м/с
2010-09-17,20,747,З 2м/с,11,747,З 2м/с
2010-09-18,17,744,З 2м/с,13,745,З 2м/с
2010-09-19,15,747,З 1м/с,11,747,З 1м/с
2010-09-20,15,750,СЗ 2м/с,9,751,СЗ 2м/с
2010-09-21,17,753,В 1м/с,13,752,В 1м/с
2010-09-22,14,744,ЮЗ 3м/с,10,745,ЮЗ 3м/с
2010-09-23,10,745,З 3м/с,9,747,З 3м/с
2010-09-24,15,750,С 3м/с,7,750,С 3м/с
2010-09-25,19,751,ЮЗ 2м/с,11,751,ЮЗ 2м/с
2010-09-26,19,751,ЮЗ 3м/с,12,750,ЮЗ 3м/с
2010-09-27,22,747,Ю 1м/с,13,745,Ю 1м/с
2010-09-28,20,738,ЮЗ 5м/с,15,738,ЮЗ 5м/с
2010-09-29,8,739,С 3м/с,5,745,С 3м/с
2010-09-30,10,748,СВ 3м/с,7,748,СВ 3м/с
2010-10-01,8,748,СВ 3м/с,4,749,СВ 3м/с
2010-10-02,8,754,С 2м/с,4,756,С 2м/с
2010-10-03,8,760,В 2м/с,4,761,В 2м/с
2010-10-04,4,762,В 1м/с,-3,762,В 1м/с
2010-10-05,5,763,В 2м/с,4,762,В 2м/с
2010-10-06,9,763,С 2м/с,4,763,С 2м/с
2010-10-07,13,762,С 3м/с,6,762,С 3м/с
2010-10-08,14,761,СВ 3м/с,5,761,СВ 3м/с
2010-10-09,13,757,С 2м/с,4,755,С 2м/с
2010-10-10,14,748,ЮЗ 2м/с,7,745,ЮЗ 2м/с
2010-10-11,7,738,З 2м/с,5,739,З 2м/с
2010-10-12,4,735,ЮЗ 4м/с,2,733,ЮЗ 4м/с
2010-10-13,3,734,СЗ 4м/с,2,737,СЗ 4м/с
2010-10-14,5,740,З 3м/с,3,740,З 3м/с
2010-10-15,5,734,Ю 5м/с,2,736,Ю 5м/с
2010-10-16,5,747,З 3м/с,1,749,З 3м/с
2010-10-17,7,752,СЗ 3м/с,-1,754,СЗ 3м/с
2010-10-18,4,757,З 1м/с,-4,757,З 1м/с
2010-10-19,7,757,Ю 2м/с,3,756,Ю 2м/с
2010-10-20,5,750,ЮВ 8м/с,3,748,ЮВ 8м/с
2010-10-21,6,737,Ю 3м/с,7,738,Ю 3м/с
2010-10-22,4,745,З 5м/с,4,746,З 5м/с
2010-10-23,8,752,З 5м/с,3,752,З 5м/с
2010-10-24,10,753,ЮЗ 4м/с,5,753,ЮЗ 4м/с
2010-10-25,9,751,ЮЗ 4м/с,6,752,ЮЗ 4м/с
2010-10-26,9,749,Ю 3м/с,9,748,Ю 3м/с
2010-10-27,4,745,С 4м/с,3,746,С 4м/с
2010-10-28,-1,749,С 4м/с,-1,749,С 4м/с
2010-10-29,2,744,З 2м/с,2,743,З 2м/с
2010-10-30,6,749,СЗ 2м/с,5,751,СЗ 2м/с
2010-10-31,11,755,З 3м/с,4,756,З 3м/с
2010-11-01,10,753,ЮЗ 3м/с,5,751,ЮЗ 3м/с
2010-11-02,8,747,З 4м/с,7,747,З 4м/с
2010-11-03,9,749,Ю 5м/с,7,749,Ю 5м/с
2010-11-04,8,739,ЮЗ 5м/с,7,738,ЮЗ 5м/с
2010-11-05,6,736,З 3м/с,2,735,З 3м/с
2010-11-06,5,738,З 3м/с,1,737,З 3м/с
2010-11-07,5,739,З 3м/с,2,742,З 3м/с
2010-11-08,6,746,Ю 4м/с,7,743,Ю 4м/с
2010-11-09,12,740,Ю 5м/с,10,742,Ю 5м/с
2010-11-10,15,740,Ю 6м/с,13,740,Ю 6м/с
2010-11-11,14,739,З 4м/с,9,742,З 4м/с
2010-11-12,10,739,ЮЗ 3м/с,7,738,ЮЗ 3м/с
2010-11-13,8,733,З 5м/с,7,734,З 5м/с
2010-11-14,8,740,З 3м/с,6,745,З 3м/с
2010-11-15,13,748,Ю 4м/с,9,748,Ю 4м/с
2010-11-16,9,749,СЗ 2м/с,8,750,СЗ 2м/с
2010-11-17,5,756,С 2м/с,3,759,С 2м/с
2010-11-18,1,762,ЮВ 3м/с,1,762,ЮВ 3м/с
2010-11-19,1,757,Ю 3м/с,1,755,Ю 3м/с
2010-11-20,3,752,В 1м/с,1,753,В 1м/с
2010-11-21,0,753,В 3м/с,0,750,В 3м/с
2010-11-22,-2,749,С 2м/с,-4,750,С 2м/с
2010-11-23,0,746,Ю 2м/с,0,744,Ю 2м/с
2010-11-24,4,733,Ю 6м/с,4,729,Ю 6м/с
2010-11-25,4,737,ЮЗ 4м/с,1,738,ЮЗ 4м/с
2010-11-26,1,741,ЮЗ 3м/с,0,743,ЮЗ 3м/с
2010-11-27,0,741,С 1м/с,-4,741,С 1м/с
2010-11-28,-6,746,СЗ 3м/с,-8,748,СЗ 3м/с
2010-11-29,-13,752,С 3м/с,-15,749,С 3м/с
2010-11-30,-15,737,СВ 4м/с,-17,739,СВ 4м/с
2010-12-01,-20,749,С 3м/с,-23,752,С 3м/с
2010-12-02,-19,759,З 1м/с,-22,761,З 1м/с
2010-12-03,-11,757,ЮВ 3м/с,-12,756,ЮВ 3м/с
2010-12-04,-3,746,ЮЗ 5м/с,0,748,ЮЗ 5м/с
2010-12-05,-5,748,С 2м/с,-5,747,С 2м/с
2010-12-06,-8,748,СЗ 2м/с,-9,749,СЗ 2м/с
2010-12-07,-3,747,Ю 2м/с,-3,747,Ю 2м/с
2010-12-08,1,743,З 1м/с,-2,745,З 1м/с
2010-12-09,1,740,Ю 5м/с,2,735,Ю 5м/с
2010-12-10,4,730,Ю 5м/с,-3,733,Ю 5м/с
2010-12-11,-7,743,ЮЗ 3м/с,-12,745,ЮЗ 3м/с
2010-12-12,-5,744,СВ 2м/с,-4,742,СВ 2м/с
2010-12-13,-4,743,В 2м/с,-5,743,В 2м/с
2010-12-14,-9,745,С 1м/с,-10,745,С 1м/с
2010-12-15,-9,746,СЗ 1м/с,-10,745,СЗ 1м/с
2010-12-16,-8,745,ЮЗ 2м/с,-10,745,ЮЗ 2м/с
2010-12-17,-10,748,Ш,-15,749,Ш
2010-12-18,-10,745,В 4м/с,-7,746,В 4м/с
2010-12-19,-5,748,ЮВ 4м/с,-6,745,ЮВ 4м/с
2010-12-20,-9,747,З 4м/с,-10,747,З 4м/с
2010-12-21,0,741,ЮЗ 4м/с,-3,746,ЮЗ 4м/с
2010-12-22,-6,752,Ю 1м/с,-6,750,Ю 1м/с
2010-12-23,-5,750,З 1м/с,-6,751,З 1м/с
2010-12-24,-6,749,ЮВ 3м/с,-5,747,ЮВ 3м/с
2010-12-25,1,743,ЮВ 3м/с,2,742,ЮВ 3м/с
2010-12-26,1,741,Ю 3м/с,1,741,Ю 3м/с
2010-12-27,-5,747,С 2м/с,-5,749,С 2м/с
2010-12-28,-5,753,СВ 1м/с,-6,753,СВ 1м/с
2010-12-29,-3,749,В 4м/с,0,749,В 4м/с
2010-12-30,-8,753,Ю 1м/с,-10,750,Ю 1м/с
2010-12-31,-8,747,ЮЗ 3м/с,-9,747,ЮЗ 3м/с
2011-01-01,-6,743,ЮЗ 3м/с,-5,741,ЮЗ 3м/с
2011-01-02,-2,736,Ю 6м/с,-1,737,Ю 6м/с
2011-01-03,-6,747,ЮЗ 4м/с,-12,750,ЮЗ 4м/с
2011-01-04,-11,752,СВ 2м/с,-9,749,СВ 2м/с
2011-01-05,-10,751,З 4м/с,-12,754,З 4м/с
2011-01-06,-7,760,ЮЗ 3м/с,-9,762,ЮЗ 3м/с
2011-01-07,-13,763,Ю 4м/с,-16,761,Ю 4м/с
2011-01-08,-7,759,Ю 3м/с,-6,759,Ю 3м/с
2011-01-09,-2,758,Ю 4м/с,-3,758,Ю 4м/с
2011-01-10,-5,757,Ю 6м/с,-4,756,Ю 6м/с
2011-01-11,0,755,З 2м/с,-1,756,З 2м/с
2011-01-12,-4,755,Ю 4м/с,-5,753,Ю 4м/с
2011-01-13,-7,744,Ю 5м/с,-7,744,Ю 5м/с
2011-01-14,-3,744,Ю 2м/с,-4,744,Ю 2м/с
2011-01-15,-4,747,СЗ 2м/с,-6,748,СЗ 2м/с
2011-01-16,-8,752,С 3м/с,-12,753,С 3м/с
2011-01-17,-13,753,С 2м/с,-20,753,С 2м/с
2011-01-18,-15,756,СЗ 1м/с,-21,757,СЗ 1м/с
2011-01-19,-15,757,ЮЗ 1м/с,-17,756,ЮЗ 1м/с
2011-01-20,-16,757,ЮВ 2м/с,-17,757,ЮВ 2м/с
2011-01-21,-12,758,Ю 1м/с,-11,757,Ю 1м/с
2011-01-22,-9,750,Ю 4м/с,-8,749,Ю 4м/с
2011-01-23,-6,749,ЮЗ 3м/с,-8,749,ЮЗ 3м/с
2011-01-24,-10,746,С 2м/с,-11,746,С 2м/с
2011-01-25,-10,748,ЮЗ 3м/с,-12,748,ЮЗ 3м/с
2011-01-26,-12,745,С 1м/с,-11,744,С 1м/с
2011-01-27,-12,747,Ю 2м/с,-10,748,Ю 2м/с
2011-01-28,-12,751,З 2м/с,-11,748,З 2м/с
2011-01-29,-4,743,СЗ 4м/с,-5,741,СЗ 4м/с
2011-01-30,-4,733,ЮЗ 4м/с,-4,734,ЮЗ 4м/с
2011-01-31,-6,746,С 4м/с,-15,749,С 4м/с
2011-02-01,-9,745,ЮЗ 3м/с,-9,744,ЮЗ 3м/с
2011-02-02,-4,745,ЮЗ 2м/с,-5,745,ЮЗ 2м/с
2011-02-03,-1,742,ЮЗ 4м/с,0,743,ЮЗ 4м/с
2011-02-04,-2,741,ЮЗ 4м/с,-1,740,ЮЗ 4м/с
2011-02-05,1,730,ЮЗ 3м/с,-1,728,ЮЗ 3м/с
2011-02-06,0,727,СЗ 3м/с,-1,731,СЗ 3м/с
2011-02-07,-2,739,СЗ 2м/с,-2,741,СЗ 2м/с
2011-02-08,-2,740,Ю 3м/с,-4,732,Ю 3м/с
2011-02-09,0,723,СЗ 3м/с,-5,728,СЗ 3м/с
2011-02-10,-9,740,С 4м/с,-12,743,С 4м/с
2011-02-11,-14,745,З 1м/с,-17,743,З 1м/с
2011-02-12,-12,735,В 3м/с,-12,735,В 3м/с
2011-02-13,-12,732,СВ 5м/с,-12,733,СВ 5м/с
2011-02-14,-11,739,С 5м/с,-15,741,С 5м/с
2011-02-15,-17,744,СЗ 4м/с,-19,745,СЗ 4м/с
2011-02-16,-16,748,СЗ 3м/с,-21,749,СЗ 3м/с
2011-02-17,-19,751,С 3м/с,-20,752,С 3м/с
2011-02-18,-18,756,СЗ 2м/с,-22,756,СЗ 2м/с
2011-02-19,-18,754,З 1м/с,-19,753,З 1м/с
2011-02-20,-13,755,СЗ 1м/с,-19,756,СЗ 1м/с
2011-02-21,-15,762,В 3м/с,-18,763,В 3м/с
2011-02-22,-17,766,Ю 3м/с,-18,766,Ю 3м/с
2011-02-23,-15,769,ЮВ 2м/с,-15,769,ЮВ 2м/с
2011-02-24,-14,769,ЮВ 3м/с,-16,769,ЮВ 3м/с
2011-02-25,-14,770,ЮВ 3м/с,-16,769,ЮВ 3м/с
2011-02-26,-14,768,Ю 3м/с,-13,767,Ю 3м/с
2011-02-27,-9,768,ЮВ 3м/с,-12,768,ЮВ 3м/с
2011-02-28,-11,767,Ю 2м/с,-14,766,Ю 2м/с
2011-03-01,-12,764,З 1м/с,-18,763,З 1м/с
2011-03-02,-7,761,Ш,-13,760,Ш
2011-03-03,-5,758,СЗ 2м/с,-5,755,СЗ 2м/с
2011-03-04,0,746,СЗ 5м/с,-3,744,СЗ 5м/с
2011-03-05,-1,728,З 4м/с,-2,727,З 4м/с
2011-03-06,-2,733,СЗ 3м/с,-4,738,СЗ 3м/с
2011-03-07,-4,752,С 3м/с,-8,755,С 3м/с
2011-03-08,-4,758,ЮЗ 2м/с,-9,758,ЮЗ 2м/с
2011-03-09,-3,758,Ю 3м/с,-7,757,Ю 3м/с
2011-03-10,-4,757,ЮЗ 3м/с,-7,756,ЮЗ 3м/с
2011-03-11,-7,753,Ю 5м/с,-9,750,Ю 5м/с
2011-03-12,-6,746,ЮЗ 2м/с,-6,748,ЮЗ 2м/с
2011-03-13,2,753,ЮЗ 2м/с,-1,755,ЮЗ 2м/с
2011-03-14,4,753,Ю 3м/с,2,750,Ю 3м/с
2011-03-15,2,745,СЗ 3м/с,0,748,СЗ 3м/с
2011-03-16,0,753,С 5м/с,-1,755,С 5м/с
2011-03-17,-2,755,С 4м/с,-2,755,С 4м/с
2011-03-18,1,755,С 2м/с,-1,753,С 2м/с
2011-03-19,-1,749,С 3м/с,-2,750,С 3м/с
2011-03-20,2,754,Ю 2м/с,-2,755,Ю 2м/с
2011-03-21,-1,756,Ю 2м/с,-1,756,Ю 2м/с
2011-03-22,0,752,ЮЗ 5м/с,1,748,ЮЗ 5м/с
2011-03-23,4,738,З 4м/с,0,739,З 4м/с
2011-03-24,0,730,З 4м/с,-4,730,З 4м/с
2011-03-25,-2,732,СЗ 6м/с,-6,735,СЗ 6м/с
2011-03-26,-5,736,СЗ 4м/с,-8,740,СЗ 4м/с
2011-03-27,-1,747,З 3м/с,-6,749,З 3м/с
2011-03-28,0,750,ЮЗ 6м/с,-3,747,ЮЗ 6м/с
2011-03-29,1,744,З 4м/с,-3,746,З 4м/с
2011-03-30,1,745,ЮЗ 6м/с,0,743,ЮЗ 6м/с
2011-03-31,1,753,СЗ 4м/с,-3,756,СЗ 4м/с
2011-04-01,1,760,ЮЗ 3м/с,-3,759,ЮЗ 3м/с
2011-04-02,3,758,Ю 4м/с,2,758,Ю 4м/с
2011-04-03,6,761,ЮЗ 4м/с,2,761,ЮЗ 4м/с
2011-04-04,7,759,Ю 4м/с,4,756,Ю 4м/с
2011-04-05,6,753,ЮВ 3м/с,4,752,ЮВ 3м/с
2011-04-06,4,748,Ш,2,746,Ш
2011-04-07,6,736,ЮЗ 2м/с,4,732,ЮЗ 2м/с
2011-04-08,3,722,ЮВ 4м/с,2,718,ЮВ 4м/с
2011-04-09,3,720,Ю 3м/с,2,727,Ю 3м/с
2011-04-10,3,726,С 3м/с,1,730,С 3м/с
2011-04-11,3,737,С 3м/с,2,739,С 3м/с
2011-04-12,3,740,З 2м/с,1,741,З 2м/с
2011-04-13,4,742,Ю 3м/с,3,742,Ю 3м/с
2011-04-14,7,740,СЗ 3м/с,2,741,СЗ 3м/с
2011-04-15,7,744,ЮЗ 2м/с,4,745,ЮЗ 2м/с
2011-04-16,10,746,С 2м/с,4,746,С 2м/с
2011-04-17,10,745,З 3м/с,5,746,З 3м/с
2011-04-18,14,738,З 7м/с,5,738,З 7м/с
2011-04-19,8,740,С 5м/с,3,742,С 5м/с
2011-04-20,5,748,С 4м/с,3,750,С 4м/с
2011-04-21,10,752,З 3м/с,6,751,З 3м/с
2011-04-22,16,750,З 5м/с,10,752,З 5м/с
2011-04-23,14,754,З 1м/с,9,753,З 1м/с
2011-04-24,18,752,С 4м/с,11,751,С 4м/с
2011-04-25,19,750,С 4м/с,14,750,С 4м/с
2011-04-26,16,755,СВ 3м/с,12,755,СВ 3м/с
2011-04-27,18,755,ЮВ 2м/с,12,753,ЮВ 2м/с
2011-04-28,21,748,З 3м/с,14,749,З 3м/с
2011-04-29,19,748,С 3м/с,16,747,С 3м/с
2011-04-30,18,745,В 3м/с,12,744,В 3м/с
2011-05-01,13,743,ЮВ 2м/с,11,744,ЮВ 2м/с
2011-05-02,17,746,ЮВ 2м/с,16,745,ЮВ 2м/с
2011-05-03,22,744,В 2м/с,16,743,В 2м/с
2011-05-04,23,743,ЮЗ 2м/с,18,743,ЮЗ 2м/с
2011-05-05,21,744,В 2м/с,16,745,В 2м/с
2011-05-06,17,747,СВ 2м/с,14,749,СВ 2м/с
2011-05-07,20,753,В 4м/с,16,755,В 4м/с
2011-05-08,21,759,Ю 3м/с,13,757,Ю 3м/с
2011-05-09,15,755,СВ 4м/с,13,755,СВ 4м/с
2011-05-10,19,751,СВ 3м/с,16,751,СВ 3м/с
2011-05-11,20,749,С 3м/с,15,749,С 3м/с
2011-05-12,18,749,З 3м/с,11,747,З 3м/с
2011-05-13,12,746,СВ 3м/с,11,746,СВ 3м/с
2011-05-14,11,746,В 3м/с,12,745,В 3м/с
2011-05-15,7,748,В 4м/с,7,749,В 4м/с
2011-05-16,17,750,ЮВ 1м/с,13,750,ЮВ 1м/с
2011-05-17,18,751,ЮЗ 3м/с,13,751,ЮЗ 3м/с
2011-05-18,21,749,ЮЗ 4м/с,18,748,ЮЗ 4м/с
2011-05-19,20,751,СЗ 3м/с,12,752,СЗ 3м/с
2011-05-20,23,752,З 3м/с,15,749,З 3м/с
2011-05-21,26,749,ЮЗ 1м/с,18,749,ЮЗ 1м/с
2011-05-22,24,750,С 3м/с,21,750,С 3м/с
2011-05-23,23,752,СВ 1м/с,16,751,СВ 1м/с
2011-05-24,20,751,СЗ 3м/с,13,751,СЗ 3м/с
2011-05-25,23,748,ЮЗ 2м/с,18,745,ЮЗ 2м/с
2011-05-26,16,747,СЗ 4м/с,12,748,СЗ 4м/с
2011-05-27,17,747,СЗ 5м/с,14,747,СЗ 5м/с
2011-05-28,22,747,С 3м/с,14,747,С 3м/с
2011-05-29,28,749,ЮЗ 2м/с,21,749,ЮЗ 2м/с
2011-05-30,29,751,З 4м/с,23,752,З 4м/с
2011-05-31,25,755,С 2м/с,19,754,С 2м/с
2011-06-01,26,755,С 2м/с,19,753,С 2м/с
2011-06-02,27,753,С 2м/с,19,751,С 2м/с
2011-06-03,23,746,С 3м/с,20,746,С 3м/с
2011-06-04,17,745,С 4м/с,17,744,С 4м/с
2011-06-05,23,744,С 5м/с,20,745,С 5м/с
2011-06-06,22,748,С 4м/с,17,749,С 4м/с
2011-06-07,21,747,С 4м/с,14,747,С 4м/с
2011-06-08,19,745,СЗ 3м/с,15,744,СЗ 3м/с
2011-06-09,18,742,С 2м/с,15,741,С 2м/с
2011-06-10,20,741,В 1м/с,15,740,В 1м/с
2011-06-11,26,739,С 3м/с,21,739,С 3м/с
2011-06-12,22,742,С 3м/с,18,741,С 3м/с
2011-06-13,24,743,С 1м/с,21,742,С 1м/с
2011-06-14,19,742,СВ 1м/с,15,742,СВ 1м/с
2011-06-15,21,744,С 4м/с,16,745,С 4м/с
2011-06-16,24,744,З 3м/с,19,744,З 3м/с
2011-06-17,20,745,СЗ 4м/с,17,746,СЗ 4м/с
2011-06-18,23,745,Ю 4м/с,25,743,Ю 4м/с
2011-06-20,29,738,Ю 5м/с,18,739,Ю 5м/с
2011-06-21,20,743,СЗ 2м/с,15,743,СЗ 2м/с
2011-06-22,24,743,С 4м/с,16,744,С 4м/с
2011-06-23,24,744,С 5м/с,21,745,С 5м/с
2011-06-24,25,744,СЗ 1м/с,22,743,СЗ 1м/с
2011-06-25,24,743,В 2м/с,22,742,В 2м/с
2011-06-26,23,742,Ю 2м/с,20,742,Ю 2м/с
2011-06-27,27,743,В 2м/с,24,744,В 2м/с
2011-06-28,27,746,В 2м/с,24,746,В 2м/с
2011-06-29,28,748,В 3м/с,25,748,В 3м/с
2011-06-30,30,749,СВ 3м/с,26,748,СВ 3м/с
2011-07-01,28,747,В 3м/с,25,746,В 3м/с
2011-07-02,14,745,Ю 3м/с,21,745,Ю 3м/с
2011-07-03,29,744,З 2м/с,21,744,З 2м/с
2011-07-04,20,745,С 2м/с,20,743,С 2м/с
2011-07-05,25,742,Ю 2м/с,22,743,Ю 2м/с
2011-07-06,23,745,ЮЗ 4м/с,21,746,ЮЗ 4м/с
2011-07-07,27,747,ЮВ 2м/с,23,746,ЮВ 2м/с
2011-07-08,27,744,Ю 2м/с,19,744,Ю 2м/с
2011-07-09,21,743,Ш,21,743,Ш
2011-07-10,25,743,С 4м/с,22,745,С 4м/с
2011-07-11,27,748,СВ 2м/с,22,748,СВ 2м/с
2011-07-12,28,748,ЮЗ 1м/с,22,747,ЮЗ 1м/с
2011-07-13,30,748,З 3м/с,23,748,З 3м/с
2011-07-15,29,751,Ш,23,749,Ш
2011-07-16,31,747,Ю 3м/с,27,746,Ю 3м/с
2011-07-17,31,744,Ю 5м/с,21,744,Ю 5м/с
2011-07-18,27,745,С 2м/с,22,746,С 2м/с
2011-07-19,25,747,В 2м/с,20,747,В 2м/с
2011-07-20,27,746,В 3м/с,20,746,В 3м/с
2011-07-21,29,746,ЮВ 3м/с,25,745,ЮВ 3м/с
2011-07-22,31,746,ЮВ 5м/с,26,746,ЮВ 5м/с
2011-07-23,31,746,Ю 4м/с,26,747,Ю 4м/с
2011-07-24,33,748,Ю 2м/с,27,748,Ю 2м/с
2011-07-25,33,749,Ю 3м/с,26,749,Ю 3м/с
2011-07-26,32,751,С 1м/с,26,751,С 1м/с
2011-07-27,34,749,С 1м/с,27,748,С 1м/с
2011-07-28,35,744,Ш,21,744,Ш
2011-07-29,29,743,СЗ 1м/с,24,742,СЗ 1м/с
2011-07-30,29,741,СЗ 2м/с,22,740,СЗ 2м/с
2011-07-31,29,737,Ш,19,737,Ш
2011-08-01,25,737,С 4м/с,22,739,С 4м/с
2011-08-02,15,743,С 3м/с,13,745,С 3м/с
2011-08-03,20,747,В 4м/с,17,748,В 4м/с
2011-08-04,17,746,В 2м/с,13,746,В 2м/с
2011-08-05,22,744,СВ 4м/с,22,744,СВ 4м/с
2011-08-06,25,747,С 3м/с,18,747,С 3м/с
2011-08-07,25,748,З 3м/с,20,747,З 3м/с
2011-08-08,27,748,Ю 3м/с,21,747,Ю 3м/с
2011-08-09,30,746,ЮЗ 6м/с,25,746,ЮЗ 6м/с
2011-08-10,31,745,ЮЗ 6м/с,19,746,ЮЗ 6м/с
2011-08-11,25,746,С 3м/с,20,745,С 3м/с
2011-08-12,26,747,СВ 2м/с,22,747,СВ 2м/с
2011-08-13,32,746,В 2м/с,24,746,В 2м/с
2011-08-14,33,746,В 2м/с,27,746,В 2м/с
2011-08-15,32,746,СВ 3м/с,23,746,СВ 3м/с
2011-08-16,31,745,В 2м/с,23,745,В 2м/с
2011-08-17,29,745,В 3м/с,23,745,В 3м/с
2011-08-18,28,744,В 2м/с,23,744,В 2м/с
2011-08-19,20,747,СЗ 3м/с,18,746,СЗ 3м/с
2011-08-20,23,744,С 1м/с,20,744,С 1м/с
2011-08-21,18,741,СВ 2м/с,14,743,СВ 2м/с
2011-08-22,21,747,С 3м/с,13,748,С 3м/с
2011-08-23,21,749,С 1м/с,11,749,С 1м/с
2011-08-24,20,750,С 3м/с,11,751,С 3м/с
2011-08-25,22,754,С 2м/с,12,754,С 2м/с
2011-08-26,24,755,З 3м/с,18,755,З 3м/с
2011-08-27,25,754,СЗ 3м/с,16,753,СЗ 3м/с
2011-08-28,25,751,СЗ 4м/с,18,750,СЗ 4м/с
2011-08-29,27,749,З 3м/с,15,748,З 3м/с
2011-08-30,28,746,ЮЗ 4м/с,18,745,ЮЗ 4м/с
2011-08-31,29,745,Ю 3м/с,21,744,Ю 3м/с
2011-09-01,28,742,СВ 1м/с,19,742,СВ 1м/с
2011-09-02,16,742,С 2м/с,13,742,С 2м/с
2011-09-03,16,744,З 3м/с,11,745,З 3м/с
2011-09-04,19,748,С 2м/с,13,749,С 2м/с
